Player Id,Name,Position,Year,Season,Week,Game Date,Home or Away,Opponent,Outcome,Score,Games Played,Games Started,Receptions,Receiving Yards,Yards Per Reception,Longest Reception,Receiving TDs,Rushing Attempts,Rushing Yards,Yards Per Carry,Longest Rushing Run,Rushing TDs,Fumbles,Fumbles Lost
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,2,09/13,Home,BUF,W,13 to 7,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,3,09/20,Home,PIT,W,21 to 0,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,5,10/04,Away,NYJ,L,9 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,6,10/12,Away,JAC,L,21 to 28,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,7,10/18,Home,STL,W,14 to 0,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,8,10/25,Home,NE,W,12 to 9,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,9,11/01,Away,BUF,L,24 to 30,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,10,11/08,Home,IND,W,27 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,11,11/15,Away,CAR,W,13 to 9,1,1,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,12,11/23,Away,NE,L,23 to 26,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,13,11/29,Home,NO,W,30 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,14,12/06,Away,OAK,W,27 to 17,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,15,12/13,Home,NYJ,L,16 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,16,12/21,Home,DEN,W,31 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Regular Season,17,12/27,Away,ATL,L,16 to 38,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Postseason,18,01/02,Home,BUF,W,24 to 17,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1998,Postseason,19,01/09,Away,DEN,L,3 to 38,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,1,08/31,Home,IND,W,16 to 10,0,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,2,09/07,Home,TEN,W,16 to 13,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,3,09/14,Away,GB,L,18 to 23,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,4,09/21,Away,TB,L,21 to 31,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,6,10/05,Home,KC,W,17 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,7,10/12,Away,NYJ,W,31 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,8,10/19,Away,BAL,W,24 to 13,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,9,10/27,Home,CHI,L,33 to 36,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,10,11/02,Away,BUF,L,6 to 9,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,11,11/09,Home,NYJ,W,24 to 17,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,12,11/17,Home,BUF,W,30 to 13,0,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,13,11/23,Away,NE,L,24 to 27,0,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,14,11/30,Away,OAK,W,34 to 16,0,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1997,Regular Season,15,12/07,Home,DET,W,33 to 30,0,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,1,09/01,Home,NE,W,24 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,2,09/08,Away,ARI,W,38 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,3,09/15,Home,NYJ,W,36 to 27,1,0,1,2,2.0,2T,1,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,4,09/23,Away,IND,L,6 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,6,10/06,Home,SEA,L,15 to 22,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,7,10/13,Away,BUF,W,21 to 7,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,8,10/20,Away,PHI,L,28 to 35,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,9,10/27,Home,DAL,L,10 to 29,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,10,11/03,Away,NE,L,23 to 42,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,11,11/10,Home,IND,W,37 to 13,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,12,11/17,Away,HOU,W,23 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,13,11/25,Home,PIT,L,17 to 24,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,14,12/01,Away,OAK,L,7 to 17,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,15,12/08,Home,NYG,L,7 to 17,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,16,12/16,Home,BUF,W,16 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1996,Regular Season,17,12/22,Away,NYJ,W,31 to 28,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Regular Season,1,09/03,Home,TB,L,6 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Regular Season,2,09/10,Away,ARI,W,31 to 19,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Regular Season,3,09/17,Home,SD,L,21 to 27,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Regular Season,4,09/24,Away,OAK,L,17 to 48,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Regular Season,5,10/01,Away,NO,W,15 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Regular Season,6,10/08,Home,WAS,W,37 to 34,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Regular Season,7,10/15,Away,NYG,W,17 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Regular Season,12,11/20,Home,SF,L,20 to 44,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Regular Season,13,11/26,Away,IND,L,28 to 36,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Regular Season,14,12/03,Home,ATL,W,21 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Regular Season,15,12/11,Home,KC,W,13 to 6,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Regular Season,16,12/17,Away,BUF,L,20 to 23,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Regular Season,17,12/24,Away,STL,W,41 to 22,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1995,Postseason,18,12/30,Away,BUF,L,22 to 37,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,1,09/05,Home,HOU,W,33 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,2,09/12,Away,ATL,W,34 to 31,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,3,09/19,Home,DET,W,14 to 3,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,4,09/26,Home,SF,W,16 to 13,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,5,10/03,Away,RAM,W,37 to 6,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,7,10/17,Away,PIT,L,14 to 37,1,1,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,8,10/24,Home,ATL,L,15 to 26,1,1,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,9,10/31,Away,PHO,W,20 to 17,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,11,11/14,Home,GB,L,17 to 19,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,12,11/22,Away,SF,L,7 to 42,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,13,11/28,Away,MIN,W,17 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,14,12/05,Away,CLE,L,13 to 17,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,15,12/12,Home,RAM,L,20 to 23,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,16,12/20,Home,NYG,L,14 to 24,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,17,12/26,Away,PHI,L,26 to 37,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1993,Regular Season,18,01/02,Home,CIN,W,20 to 13,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,2,09/13,Home,CHI,W,28 to 6,0,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,3,09/20,Away,ATL,W,10 to 7,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,4,09/27,Home,SF,L,10 to 16,1,1,1,11,11.0,11,0,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,5,10/04,Away,DET,W,13 to 7,0,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,6,10/11,Home,RAM,W,13 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,7,10/18,Away,PHO,W,30 to 21,1,0,2,30,15.0,22,0,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,9,11/01,Home,TB,W,23 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,10,11/08,Away,NE,W,31 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,11,11/15,Away,SF,L,20 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,12,11/23,Home,WAS,W,20 to 3,1,1,1,9,9.0,9,0,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,13,11/29,Home,MIA,W,24 to 13,1,1,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,14,12/03,Home,ATL,W,22 to 14,1,0,2,42,21.0,29,0,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,15,12/13,Away,RAM,W,37 to 14,1,0,1,17,17.0,17,0,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,16,12/20,Home,BUF,L,16 to 20,1,1,1,17,17.0,17,0,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Regular Season,17,12/26,Away,NYJ,W,20 to 0,1,0,1,17,17.0,17,0,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1992,Postseason,18,01/03,Home,PHI,L,20 to 36,1,1,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,3,09/15,Home,RAM,W,24 to 7,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,4,09/22,Home,MIN,W,26 to 0,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,5,09/29,Away,ATL,W,27 to 6,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,7,10/13,Away,PHI,W,13 to 6,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,8,10/20,Home,TB,W,23 to 7,1,0,1,3,3.0,3,0,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,9,10/27,Home,CHI,L,17 to 20,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,10,11/03,Away,RAM,W,24 to 17,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,11,11/10,Home,SF,W,10 to 3,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,12,11/17,Away,SD,L,21 to 24,1,1,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,13,11/24,Home,ATL,L,20 to 23,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,14,12/01,Away,SF,L,24 to 38,1,1,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,15,12/08,Away,DAL,L,14 to 23,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,16,12/16,Home,RAI,W,27 to 0,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Regular Season,17,12/22,Away,PHO,W,27 to 3,1,0,--,--,--,--,--,--,--,--,--,--,--,--
frankwainright/2503490,"Wainright, Frank",,1991,Postseason,18,12/28,Home,ATL,L,20 to 27,1,0,--,--,--,--,--,--,--,--,--,--,--,--
ronfazio/2513884,"Fazio, Ron",,1987,Regular Season,3,10/04,Home,CHI,L,3 to 35,1,--,--,--,--,--,--,--,--,--,--,--,--,--
ronfazio/2513884,"Fazio, Ron",,1987,Regular Season,4,10/11,Away,DAL,L,22 to 41,0,--,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Preseason,1,08/13,Home,SEA,L,16 to 17,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Preseason,2,08/20,Away,LA,L,20 to 21,1,0,1,15,15.0,15,0,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Preseason,3,08/27,Away,CHI,W,23 to 7,1,0,0,0,--,--,0,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Preseason,4,09/01,Home,GB,W,17 to 7,1,0,2,19,9.5,10,0,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,1,09/11,Home,SD,W,33 to 27,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,2,09/18,Away,HOU,L,12 to 19,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,3,09/25,Home,NYJ,W,24 to 3,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,4,10/02,Away,PIT,L,14 to 43,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,6,10/16,Away,OAK,W,26 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,7,10/23,Home,NO,W,27 to 21,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,8,10/30,Away,IND,W,30 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,9,11/06,Home,JAX,W,19 to 14,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,10,11/13,Away,CAR,W,20 to 17,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,11,11/20,Home,TB,L,17 to 19,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,12,11/27,Away,DEN,W,30 to 27,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,13,12/04,Away,ATL,W,29 to 28,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,14,12/08,Home,OAK,W,21 to 13,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,15,12/18,Home,TEN,L,17 to 19,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,16,12/25,Home,DEN,W,33 to 10,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Regular Season,17,01/01,Away,SD,W,37 to 27,1,0,--,--,--,--,--,--,--,--,--,--,--,--
demarcusrobinson/2555478,"Robinson, Demarcus",WR,2016,Postseason,19,01/15,Home,PIT,L,16 to 18,1,0,--,--,--,--,--,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1971,Regular Season,11,11/28,Home,CLE,L,24 to 37,1,--,--,--,--,--,--,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1971,Regular Season,12,12/05,Home,PIT,W,29 to 3,1,--,--,--,--,--,--,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1971,Regular Season,13,12/12,Away,BUF,W,20 to 14,1,--,--,--,--,--,--,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1971,Regular Season,14,12/19,Home,SD,W,49 to 33,1,--,--,--,--,--,--,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1970,Regular Season,1,09/20,Away,PIT,W,19 to 7,1,--,--,--,--,--,--,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1970,Regular Season,2,09/27,Home,MIA,L,10 to 20,1,--,--,--,--,--,--,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1970,Regular Season,3,10/04,Away,CIN,W,20 to 13,0,--,--,--,--,--,--,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1970,Regular Season,4,10/11,Home,BAL,L,20 to 24,1,--,1,10,10.0,--,0,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1970,Regular Season,5,10/18,Home,PIT,L,3 to 7,1,--,2,21,10.5,--,0,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1970,Regular Season,7,11/01,Away,STL,L,0 to 44,1,--,--,--,--,--,--,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1970,Regular Season,8,11/08,Away,KC,L,9 to 24,1,--,--,--,--,--,--,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1970,Regular Season,9,11/15,Home,SF,L,20 to 30,1,--,--,--,--,--,--,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1970,Regular Season,10,11/22,Away,CLE,L,14 to 28,1,--,1,7,7.0,--,0,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1970,Regular Season,11,11/29,Home,DEN,W,31 to 21,1,--,6,94,15.7,--,0,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1970,Regular Season,12,12/07,Home,CLE,L,10 to 21,1,--,--,--,--,--,--,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1970,Regular Season,13,12/13,Home,CIN,L,20 to 30,1,--,6,43,7.2,--,0,--,--,--,--,--,--,--
machaik/2515587,"Haik, Mac",,1970,Regular Season,14,12/20,Away,DAL,L,10 to 52,1,--,1,15,15.0,--,0,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1975,Regular Season,9,11/16,Home,LA,L,7 to 16,0,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1975,Regular Season,10,11/23,Home,DEN,W,35 to 21,0,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1975,Regular Season,11,11/30,Away,OAK,L,34 to 37,0,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1975,Regular Season,12,12/07,Home,WAS,L,27 to 30,0,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1975,Regular Season,13,12/14,Home,SF,W,31 to 9,0,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1975,Regular Season,14,12/21,Away,GB,L,13 to 22,0,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,1,09/16,Away,BUF,L,20 to 21,1,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,2,09/22,Home,KC,W,27 to 7,1,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,3,09/29,Away,PIT,W,17 to 0,1,--,--,--,--,--,--,1,-10,-10.0,--,0,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,4,10/06,Away,CLE,W,40 to 24,1,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,5,10/13,Away,SD,W,14 to 10,0,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,6,10/20,Home,CIN,W,30 to 27,1,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,7,10/27,Away,SF,W,35 to 24,1,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,8,11/03,Away,DEN,W,28 to 17,1,--,2,19,9.5,--,0,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,9,11/10,Home,DET,W,35 to 13,1,--,1,4,4.0,--,0,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,10,11/17,Home,SD,W,17 to 10,1,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,11,11/24,Home,DEN,L,17 to 20,1,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,12,12/01,Home,NE,W,41 to 26,1,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,13,12/08,Away,KC,W,7 to 6,1,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Regular Season,14,12/14,Home,DAL,W,27 to 23,1,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Postseason,15,12/21,Home,MIA,W,28 to 26,1,--,1,5,5.0,--,0,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1974,Postseason,16,12/29,Home,PIT,L,13 to 24,1,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1973,Regular Season,1,09/16,Home,BAL,W,24 to 14,1,--,4,56,14.0,--,2,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1973,Regular Season,2,09/23,Away,PIT,L,6 to 33,1,--,2,33,16.5,--,0,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1973,Regular Season,3,09/30,Home,NYG,W,12 to 10,0,--,--,--,--,--,--,--,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank",,1973,Regular Season,4,10/07,Home,CIN,W,17 to 10,1,--,--,--,--,--,--,--,--,--,--,--,--,--
